quote_type,quote_date,price_brl,variation_day,variation_month,price_usd
arabica,2006-10-27,242.89,0.19,2.15,113.82
arabica,2006-10-30,243.10,0.09,2.24,113.07
arabica,2006-10-31,242.78,-0.13,2.10,113.29
arabica,2006-11-01,244.58,0.74,0.74,114.08
arabica,2006-11-03,256.23,4.76,5.54,119.73
arabica,2006-11-06,257.67,0.56,6.13,120.58
arabica,2006-11-07,258.40,0.28,6.43,120.86
arabica,2006-11-08,261.80,1.32,7.83,122.05
arabica,2006-11-09,267.92,2.34,10.36,125.14
arabica,2006-11-10,265.19,-1.02,9.23,123.23
arabica,2006-11-13,265.34,0.06,9.29,122.33
arabica,2006-11-14,268.04,1.02,10.40,124.73
arabica,2006-11-16,273.82,2.16,12.79,127.12
arabica,2006-11-17,262.38,-4.18,8.07,121.47
arabica,2006-11-20,271.32,3.41,11.76,125.20
arabica,2006-11-21,273.28,0.72,12.56,126.34
arabica,2006-11-22,272.87,-0.15,12.39,125.98
arabica,2006-11-23,273.61,0.27,12.70,126.20
arabica,2006-11-24,273.71,0.04,12.74,126.14
arabica,2006-11-27,279.39,2.08,15.08,127.52
arabica,2006-11-28,285.54,2.20,17.61,130.50
arabica,2006-11-29,284.78,-0.27,17.30,131.29
arabica,2006-11-30,286.74,0.69,18.11,132.51
arabica,2006-12-01,289.46,0.95,0.95,133.52
arabica,2006-12-04,286.75,-0.94,0.00,132.51
arabica,2006-12-05,289.82,1.07,1.07,134.67
arabica,2006-12-06,288.27,-0.53,0.53,134.33
arabica,2006-12-07,288.54,0.09,0.63,134.64
arabica,2006-12-08,290.35,0.63,1.26,135.68
arabica,2006-12-11,295.14,1.65,2.93,138.05
arabica,2006-12-12,293.38,-0.60,2.32,136.33
arabica,2006-12-13,295.82,0.83,3.17,137.85
arabica,2006-12-14,295.04,-0.26,2.89,137.35
arabica,2006-12-15,290.53,-1.53,1.32,135.32
arabica,2006-12-18,290.69,0.06,1.38,135.27
arabica,2006-12-19,287.68,-1.04,0.33,133.56
arabica,2006-12-20,293.20,1.92,2.25,135.87
arabica,2006-12-21,290.11,-1.05,1.18,134.50
arabica,2006-12-22,290.32,0.07,1.25,135.22
arabica,2006-12-26,293.34,1.04,2.30,136.82
arabica,2006-12-27,293.46,0.04,2.34,136.75
arabica,2006-12-28,293.80,0.12,2.46,137.55
arabica,2007-01-02,292.21,-0.54,-0.54,137.12
arabica,2007-01-03,287.95,-1.46,-1.99,134.55
arabica,2007-01-04,291.39,1.19,-0.82,135.91
arabica,2007-01-05,282.56,-3.03,-3.83,131.30
arabica,2007-01-08,281.01,-0.55,-4.35,130.64
arabica,2007-01-09,282.39,0.49,-3.88,131.35
arabica,2007-01-10,283.28,0.32,-3.58,131.82
arabica,2007-01-11,282.67,-0.22,-3.79,131.78
arabica,2007-01-12,282.05,-0.22,-4.00,131.74
arabica,2007-01-15,282.68,0.22,-3.78,132.09
arabica,2007-01-16,285.05,0.84,-2.98,133.20
arabica,2007-01-17,283.82,-0.43,-3.40,133.00
arabica,2007-01-18,282.37,-0.51,-3.89,132.26
arabica,2007-01-19,281.16,-0.43,-4.30,131.94
arabica,2007-01-22,279.65,-0.54,-4.82,130.92
arabica,2007-01-23,276.38,-1.17,-5.93,129.57
arabica,2007-01-24,278.88,0.90,-5.08,130.99
arabica,2007-01-25,276.64,-0.80,-5.84,129.63
arabica,2007-01-26,275.10,-0.56,-6.36,128.67
arabica,2007-01-29,276.27,0.43,-5.97,129.40
arabica,2007-01-30,275.22,-0.38,-6.32,129.18
arabica,2007-01-31,277.16,0.70,-5.66,130.49
arabica,2007-02-01,274.17,-1.08,-1.08,130.43
arabica,2007-02-02,273.98,-0.07,-1.15,130.15
arabica,2007-02-05,270.58,-1.24,-2.37,129.22
arabica,2007-02-06,270.35,-0.09,-2.46,129.60
arabica,2007-02-07,271.49,0.42,-2.05,129.65
arabica,2007-02-08,268.07,-1.26,-3.28,128.08
arabica,2007-02-09,268.56,0.18,-3.10,127.40
arabica,2007-02-12,267.86,-0.26,-3.36,126.71
arabica,2007-02-13,264.99,-1.07,-4.39,125.71
arabica,2007-02-14,266.75,0.66,-3.76,127.51
arabica,2007-02-15,265.21,-0.58,-4.31,126.71
arabica,2007-02-16,264.30,-0.34,-4.64,126.28
arabica,2007-02-21,261.36,-1.11,-5.70,125.84
arabica,2007-02-22,267.34,2.29,-3.54,128.40
arabica,2007-02-23,265.85,-0.56,-4.08,127.26
arabica,2007-02-26,264.97,-0.33,-4.40,127.15
arabica,2007-02-27,266.21,0.47,-3.95,125.57
arabica,2007-02-28,265.82,-0.15,-4.09,125.33
arabica,2007-03-01,263.60,-0.84,-0.84,124.40
arabica,2007-03-02,260.96,-1.00,-1.83,122.40
arabica,2007-03-05,258.28,-1.03,-2.84,120.98
arabica,2007-03-06,258.71,0.17,-2.67,122.20
arabica,2007-03-07,257.28,-0.55,-3.21,121.76
arabica,2007-03-08,257.04,-0.09,-3.30,121.99
arabica,2007-03-09,254.93,-0.82,-4.10,121.45
arabica,2007-03-12,254.59,-0.13,-4.22,121.93
arabica,2007-03-13,251.21,-1.33,-5.50,119.40
arabica,2007-03-14,249.85,-0.54,-6.01,119.15
arabica,2007-03-15,250.31,0.18,-5.83,119.77
arabica,2007-03-16,249.90,-0.16,-5.99,119.40
arabica,2007-03-19,250.06,0.06,-5.93,120.28
arabica,2007-03-20,247.01,-1.22,-7.08,118.93
arabica,2007-03-21,251.36,1.76,-5.44,122.02
arabica,2007-03-22,248.00,-1.34,-6.70,120.33
arabica,2007-03-23,252.51,1.82,-5.01,122.46
arabica,2007-03-26,253.78,0.50,-4.53,123.19
arabica,2007-03-27,249.70,-1.61,-6.06,121.04
arabica,2007-03-28,249.29,-0.16,-6.22,120.49
arabica,2007-03-29,246.90,-0.96,-7.12,120.79
arabica,2007-03-30,244.47,-0.98,-8.03,118.62
arabica,2007-04-02,239.10,-2.20,-2.20,116.75
arabica,2007-04-03,246.54,3.11,0.85,121.03
arabica,2007-04-04,245.08,-0.59,0.25,120.49
arabica,2007-04-05,246.20,0.46,0.71,121.16
arabica,2007-04-09,240.96,-2.13,-1.44,118.99
arabica,2007-04-10,241.18,0.09,-1.35,118.92
arabica,2007-04-11,241.56,0.16,-1.19,118.53
arabica,2007-04-12,250.13,3.55,2.32,122.97
arabica,2007-04-13,244.01,-2.45,-0.19,120.74
arabica,2007-04-16,236.60,-3.04,-3.22,116.15
arabica,2007-04-17,241.13,1.91,-1.37,118.43
arabica,2007-04-18,240.04,-0.45,-1.81,118.07
arabica,2007-04-19,239.20,-0.35,-2.16,117.89
arabica,2007-04-20,237.09,-0.88,-3.02,116.96
arabica,2007-04-23,237.52,0.18,-2.84,116.66
arabica,2007-04-24,233.31,-1.77,-4.56,114.65
arabica,2007-04-25,231.52,-0.77,-5.30,114.56
arabica,2007-04-26,230.87,-0.28,-5.56,113.90
arabica,2007-04-27,228.63,-0.97,-6.48,112.51
arabica,2007-04-30,226.84,-0.78,-7.21,111.42
arabica,2007-05-02,225.74,-0.48,-0.48,111.53
arabica,2007-05-03,225.34,-0.18,-0.66,111.17
arabica,2007-05-04,227.51,0.96,0.30,111.80
arabica,2007-05-07,225.50,-0.88,-0.59,111.58
arabica,2007-05-08,225.42,-0.04,-0.63,111.48
arabica,2007-05-09,228.02,1.15,0.52,112.94
arabica,2007-05-10,228.33,0.14,0.66,112.87
arabica,2007-05-11,226.21,-0.93,-0.28,112.09
arabica,2007-05-14,229.49,1.45,1.17,114.23
arabica,2007-05-15,227.77,-0.75,0.41,114.92
arabica,2007-05-16,230.74,1.30,1.72,118.15
arabica,2007-05-17,237.05,2.73,4.50,121.44
arabica,2007-05-18,235.82,-0.52,3.96,120.26
arabica,2007-05-21,236.75,0.39,4.37,122.10
arabica,2007-05-22,236.05,-0.30,4.06,121.43
arabica,2007-05-23,237.28,0.52,4.60,121.62
arabica,2007-05-24,241.00,1.57,6.24,122.34
arabica,2007-05-25,238.71,-0.95,5.23,122.29
arabica,2007-05-28,238.64,-0.03,5.20,122.82
arabica,2007-05-29,235.13,-1.47,3.65,120.58
arabica,2007-05-30,236.44,0.56,4.23,121.75
arabica,2007-05-31,235.38,-0.45,3.76,122.21
arabica,2007-06-01,243.81,3.58,3.58,127.99
arabica,2007-06-04,239.13,-1.92,1.59,124.03
arabica,2007-06-05,244.26,2.15,3.77,125.58
arabica,2007-06-06,243.73,-0.22,3.55,124.86
arabica,2007-06-08,239.49,-1.74,1.75,121.88
arabica,2007-06-11,243.66,1.74,3.52,125.56
arabica,2007-06-12,240.25,-1.40,2.07,123.46
arabica,2007-06-13,244.06,1.59,3.69,125.48
arabica,2007-06-14,242.52,-0.63,3.03,125.85
arabica,2007-06-15,242.63,0.05,3.08,126.83
arabica,2007-06-18,240.83,-0.74,2.32,126.35
arabica,2007-06-19,238.79,-0.85,1.45,125.35
arabica,2007-06-20,243.48,1.96,3.44,126.22
arabica,2007-06-21,239.69,-1.56,1.83,125.03
arabica,2007-06-22,241.39,0.71,2.55,124.24
arabica,2007-06-25,232.34,-3.75,-1.29,119.09
arabica,2007-06-26,236.57,1.82,0.51,121.13
arabica,2007-06-27,239.17,1.10,1.61,123.10
arabica,2007-06-28,239.27,0.04,1.65,124.49
arabica,2007-06-29,240.86,0.66,2.33,124.80
arabica,2007-07-02,239.41,-0.60,-0.60,125.02
arabica,2007-07-03,238.04,-0.57,-1.17,124.57
arabica,2007-07-04,239.33,0.54,-0.64,125.30
arabica,2007-07-05,240.03,0.29,-0.34,125.41
arabica,2007-07-06,237.77,-0.94,-1.28,124.94
arabica,2007-07-09,233.72,-1.70,-2.96,123.08
arabica,2007-07-10,240.68,2.98,-0.07,127.14
arabica,2007-07-11,237.93,-1.14,-1.22,125.76
arabica,2007-07-12,238.14,0.09,-1.13,127.08
arabica,2007-07-13,234.53,-1.52,-2.63,125.96
arabica,2007-07-16,238.01,1.48,-1.18,127.21
arabica,2007-07-17,237.71,-0.13,-1.31,127.80
arabica,2007-07-18,239.50,0.75,-0.56,128.76
arabica,2007-07-19,240.42,0.38,-0.18,129.68
arabica,2007-07-20,239.19,-0.51,-0.69,128.87
arabica,2007-07-23,237.09,-0.88,-1.57,128.71
arabica,2007-07-24,241.50,1.86,0.27,129.77
arabica,2007-07-25,239.88,-0.67,-0.41,128.49
arabica,2007-07-26,236.96,-1.22,-1.62,122.90
arabica,2007-07-27,240.62,1.54,-0.10,127.04
arabica,2007-07-30,238.95,-0.69,-0.79,127.44
arabica,2007-07-31,240.48,0.64,-0.16,127.78
arabica,2007-08-01,239.73,-0.31,-0.31,126.71
arabica,2007-08-02,243.45,1.55,1.24,129.84
arabica,2007-08-03,245.53,0.85,2.10,129.23
arabica,2007-08-06,249.22,1.50,3.63,130.76
arabica,2007-08-07,247.21,-0.81,2.80,129.63
arabica,2007-08-08,250.94,1.51,4.35,133.06
arabica,2007-08-09,253.55,1.04,5.43,131.65
arabica,2007-08-10,256.72,1.25,6.75,131.52
arabica,2007-08-13,259.20,0.97,7.78,133.40
arabica,2007-08-14,260.24,0.40,8.22,131.10
arabica,2007-08-15,261.33,0.42,8.67,128.67
arabica,2007-08-16,260.02,-0.50,8.13,124.29
arabica,2007-08-17,261.11,0.42,8.58,128.95
arabica,2007-08-20,261.71,0.23,8.83,128.99
arabica,2007-08-21,262.32,0.23,9.08,128.97
arabica,2007-08-22,261.87,-0.17,8.89,130.22
arabica,2007-08-23,261.41,-0.18,8.70,131.49
arabica,2007-08-24,258.30,-1.19,7.41,133.01
arabica,2007-08-27,251.49,-2.64,4.58,128.90
arabica,2007-08-28,253.80,0.92,5.54,126.71
arabica,2007-08-29,251.20,-1.02,4.46,127.77
arabica,2007-08-30,252.12,0.37,4.84,127.72
arabica,2007-08-31,252.06,-0.02,4.82,128.41
arabica,2007-09-03,251.19,-0.35,-0.35,128.55
arabica,2007-09-04,254.51,1.32,0.97,130.58
arabica,2007-09-05,251.71,-1.10,-0.14,127.83
arabica,2007-09-06,251.94,0.09,-0.05,128.54
arabica,2007-09-10,258.33,2.54,2.49,132.75
arabica,2007-09-11,254.98,-1.30,1.16,132.46
arabica,2007-09-12,252.69,-0.90,0.25,132.37
arabica,2007-09-13,250.10,-1.02,-0.78,131.36
arabica,2007-09-14,253.01,1.16,0.38,133.09
arabica,2007-09-17,262.85,3.89,4.28,136.90
arabica,2007-09-18,266.42,1.36,5.70,141.94
arabica,2007-09-19,266.47,0.02,5.72,142.58
arabica,2007-09-20,267.21,0.28,6.01,141.98
arabica,2007-09-21,262.61,-1.72,4.19,140.58
arabica,2007-09-24,268.49,2.24,6.52,143.50
arabica,2007-09-25,269.38,0.33,6.87,144.83
arabica,2007-09-26,259.91,-3.52,3.11,140.72
arabica,2007-09-27,261.75,0.71,3.84,142.03
arabica,2007-09-28,260.25,-0.57,3.25,141.90
arabica,2007-10-01,269.87,3.70,3.70,149.10
arabica,2007-10-02,268.43,-0.53,3.14,147.08
arabica,2007-10-03,270.78,0.88,4.05,147.24
arabica,2007-10-04,269.25,-0.57,3.46,147.54
arabica,2007-10-05,269.48,0.09,3.55,149.38
arabica,2007-10-08,271.44,0.73,4.30,149.31
arabica,2007-10-09,262.23,-3.39,0.76,145.44
arabica,2007-10-10,262.17,-0.02,0.74,145.25
arabica,2007-10-11,269.67,2.86,3.62,149.32
arabica,2007-10-15,255.68,-5.19,-1.76,140.87
arabica,2007-10-16,254.63,-0.41,-2.16,140.29
arabica,2007-10-17,256.25,0.64,-1.54,140.72
arabica,2007-10-18,249.69,-2.56,-4.06,139.81
arabica,2007-10-19,249.30,-0.16,-4.21,138.04
arabica,2007-10-22,247.84,-0.59,-4.77,136.32
arabica,2007-10-23,247.24,-0.24,-5.00,137.51
arabica,2007-10-24,246.13,-0.45,-5.43,136.13
arabica,2007-10-25,241.96,-1.69,-7.03,134.87
arabica,2007-10-26,242.37,0.17,-6.87,137.01
arabica,2007-10-29,243.30,0.38,-6.51,138.47
arabica,2007-10-30,240.95,-0.97,-7.42,137.53
arabica,2007-10-31,239.75,-0.50,-7.88,138.10
arabica,2007-11-01,244.55,2.00,2.00,139.90
arabica,2007-11-05,238.91,-2.31,-0.35,136.60
arabica,2007-11-06,240.09,0.49,0.14,138.30
arabica,2007-11-07,244.12,1.68,1.82,140.30
arabica,2007-11-08,244.38,0.11,1.93,140.05
arabica,2007-11-09,244.47,0.04,1.97,140.02
arabica,2007-11-12,243.45,-0.42,1.54,137.00
arabica,2007-11-13,245.14,0.69,2.25,138.73
arabica,2007-11-14,246.72,0.64,2.91,142.28
arabica,2007-11-16,247.23,0.21,3.12,141.52
arabica,2007-11-19,242.36,-1.97,1.09,137.16
arabica,2007-11-20,245.38,1.25,2.35,139.26
arabica,2007-11-21,245.61,0.09,2.44,138.29
arabica,2007-11-22,245.69,0.03,2.48,138.03
arabica,2007-11-23,246.53,0.34,2.83,136.66
arabica,2007-11-26,247.34,0.33,3.17,135.60
arabica,2007-11-27,247.38,0.02,3.18,134.74
arabica,2007-11-28,252.48,2.06,5.31,140.73
arabica,2007-11-29,251.42,-0.42,4.87,140.15
arabica,2007-11-30,253.16,0.69,5.59,141.19
arabica,2007-12-03,253.65,0.19,0.19,141.39
arabica,2007-12-04,258.21,1.80,1.99,142.74
arabica,2007-12-05,260.93,1.05,3.07,145.20
arabica,2007-12-06,253.84,-2.72,0.27,142.93
arabica,2007-12-07,257.25,1.34,1.62,146.25
arabica,2007-12-10,258.20,0.37,1.99,146.20
arabica,2007-12-11,260.48,0.88,2.89,148.17
arabica,2007-12-12,263.05,0.99,3.91,148.36
arabica,2007-12-13,261.07,-0.75,3.12,146.42
arabica,2007-12-14,262.10,0.39,3.53,145.86
arabica,2007-12-17,264.49,0.91,4.48,145.88
arabica,2007-12-18,266.26,0.67,5.17,146.78
arabica,2007-12-19,268.95,1.01,6.24,149.33
arabica,2007-12-20,267.85,-0.41,5.80,148.39
arabica,2007-12-21,265.87,-0.74,5.02,148.20
arabica,2007-12-26,258.34,-2.83,2.05,145.79
arabica,2007-12-27,260.98,1.02,3.09,148.20
arabica,2007-12-28,261.51,0.20,3.30,147.33
arabica,2008-01-02,261.25,-0.10,-0.10,147.43
arabica,2008-01-03,265.92,1.79,1.69,151.78
arabica,2008-01-04,261.55,-1.64,0.02,149.03
arabica,2008-01-07,261.63,0.03,0.05,148.32
arabica,2008-01-08,268.48,2.62,2.67,152.46
arabica,2008-01-09,267.72,-0.28,2.37,151.42
arabica,2008-01-10,269.70,0.74,3.13,153.50
arabica,2008-01-11,269.88,0.07,3.20,154.48
arabica,2008-01-14,269.24,-0.24,2.96,155.27
arabica,2008-01-15,269.31,0.03,2.98,153.72
arabica,2008-01-16,267.54,-0.66,2.31,150.90
arabica,2008-01-17,268.25,0.27,2.58,150.11
arabica,2008-01-18,268.64,0.15,2.73,150.50
arabica,2008-01-21,267.23,-0.52,2.19,146.03
arabica,2008-01-22,269.63,0.90,3.11,150.46
arabica,2008-01-23,268.11,-0.56,2.52,146.91
arabica,2008-01-24,269.38,0.47,3.01,151.00
arabica,2008-01-25,268.61,-0.29,2.72,150.31
arabica,2008-01-28,269.30,0.26,2.98,150.95
arabica,2008-01-29,268.51,-0.29,2.68,150.76
arabica,2008-01-30,271.65,1.17,3.88,152.61
arabica,2008-01-31,270.92,-0.27,3.60,154.02
arabica,2008-02-01,271.41,0.18,0.18,155.45
arabica,2008-02-06,272.67,0.46,0.65,155.54
arabica,2008-02-07,274.51,0.67,1.33,156.15
arabica,2008-02-08,279.57,1.84,3.19,158.04
arabica,2008-02-11,280.36,0.28,3.48,159.57
arabica,2008-02-12,280.12,-0.09,3.40,160.07
arabica,2008-02-13,282.05,0.69,4.11,161.82
arabica,2008-02-14,288.44,2.27,6.47,164.82
arabica,2008-02-15,287.54,-0.31,6.13,163.93
arabica,2008-02-18,281.67,-2.04,3.97,162.25
arabica,2008-02-19,290.12,3.00,7.09,167.41
arabica,2008-02-20,287.43,-0.93,6.09,166.72
arabica,2008-02-21,289.28,0.64,6.78,169.07
arabica,2008-02-22,293.17,1.34,8.21,171.64
arabica,2008-02-25,294.97,0.61,8.88,172.90
arabica,2008-02-26,288.34,-2.25,6.43,171.22
arabica,2008-02-27,291.05,0.94,7.43,174.18
arabica,2008-02-28,294.32,1.12,8.64,176.34
arabica,2008-02-29,291.51,-0.95,7.60,172.39
arabica,2008-03-03,291.79,0.10,0.10,174.62
arabica,2008-03-04,287.13,-1.60,-1.50,170.30
arabica,2008-03-05,283.00,-1.44,-2.92,169.26
arabica,2008-03-06,268.03,-5.29,-8.05,159.54
arabica,2008-03-07,266.96,-0.40,-8.42,158.53
arabica,2008-03-10,265.32,-0.61,-8.98,155.52
arabica,2008-03-11,269.09,1.42,-7.69,159.70
arabica,2008-03-12,273.88,1.78,-6.05,163.61
arabica,2008-03-13,280.76,2.51,-3.69,165.83
arabica,2008-03-14,269.56,-3.99,-7.53,157.27
arabica,2008-03-17,249.03,-7.62,-14.57,144.53
arabica,2008-03-18,254.17,2.06,-12.81,150.57
arabica,2008-03-19,244.90,-3.65,-15.99,142.30
arabica,2008-03-20,242.73,-0.89,-16.73,140.14
arabica,2008-03-24,247.36,1.91,-15.15,141.59
arabica,2008-03-25,255.59,3.33,-12.32,147.57
arabica,2008-03-26,256.34,0.29,-12.06,148.61
arabica,2008-03-27,258.13,0.70,-11.45,148.61
arabica,2008-03-28,252.23,-2.29,-13.47,144.63
arabica,2008-03-31,249.69,-1.01,-14.35,142.43
arabica,2008-04-01,252.01,0.93,0.93,144.42
arabica,2008-04-02,255.47,1.37,2.31,147.93
arabica,2008-04-03,257.19,0.67,3.00,149.79
arabica,2008-04-04,254.57,-1.02,1.95,148.96
arabica,2008-04-07,256.52,0.77,2.74,150.54
arabica,2008-04-08,254.72,-0.70,2.01,150.36
arabica,2008-04-09,265.05,4.06,6.15,156.93
arabica,2008-04-10,251.94,-4.95,0.90,149.52
arabica,2008-04-11,250.79,-0.46,0.44,148.39
arabica,2008-04-14,256.24,2.17,2.62,151.89
arabica,2008-04-15,260.40,1.62,4.29,154.72
arabica,2008-04-16,258.47,-0.74,3.52,155.33
arabica,2008-04-17,265.92,2.88,6.50,160.39
arabica,2008-04-18,256.19,-3.66,2.60,153.50
arabica,2008-04-22,258.86,1.04,3.67,155.84
arabica,2008-04-23,257.26,-0.62,3.03,155.16
arabica,2008-04-24,252.36,-1.90,1.07,151.11
arabica,2008-04-25,252.63,0.11,1.18,151.55
arabica,2008-04-28,254.91,0.90,2.09,151.01
arabica,2008-04-29,256.58,0.66,2.76,150.40
arabica,2008-04-30,255.26,-0.51,2.23,153.49
arabica,2008-05-02,247.22,-3.15,-3.15,149.83
arabica,2008-05-05,253.74,2.64,-0.60,153.14
arabica,2008-05-06,253.70,-0.02,-0.61,152.83
arabica,2008-05-07,250.67,-1.19,-1.80,148.33
arabica,2008-05-08,254.02,1.34,-0.49,150.04
arabica,2008-05-09,257.70,1.45,0.96,152.85
arabica,2008-05-12,258.31,0.24,1.19,155.14
arabica,2008-05-13,256.33,-0.77,0.42,154.69
arabica,2008-05-14,259.70,1.31,1.74,156.07
arabica,2008-05-15,258.47,-0.47,1.26,156.18
arabica,2008-05-16,259.25,0.30,1.56,157.98
arabica,2008-05-19,254.84,-1.70,-0.16,154.54
arabica,2008-05-20,257.40,1.00,0.84,156.00
arabica,2008-05-21,262.64,2.04,2.89,158.41
arabica,2008-05-23,252.48,-3.87,-1.09,152.01
arabica,2008-05-26,252.75,0.11,-0.98,152.35
arabica,2008-05-27,250.27,-0.98,-1.95,149.77
arabica,2008-05-28,254.17,1.56,-0.43,153.58
arabica,2008-05-29,251.63,-1.00,-1.42,153.71
arabica,2008-05-30,251.50,-0.05,-1.47,154.48
arabica,2008-06-02,256.34,1.92,1.92,157.07
arabica,2008-06-03,249.35,-2.73,-0.85,153.07
arabica,2008-06-04,250.88,0.61,-0.25,154.01
arabica,2008-06-05,256.72,2.33,2.08,157.79
arabica,2008-06-06,255.62,-0.43,1.64,156.44
arabica,2008-06-09,248.63,-2.73,-1.14,152.91
arabica,2008-06-10,253.66,2.02,0.86,154.01
arabica,2008-06-11,251.94,-0.68,0.17,153.43
arabica,2008-06-12,255.01,1.22,1.40,155.97
arabica,2008-06-13,254.94,-0.03,1.37,155.83
arabica,2008-06-16,254.24,-0.27,1.09,156.46
arabica,2008-06-17,257.22,1.17,2.27,159.96
arabica,2008-06-18,250.06,-2.78,-0.57,155.61
arabica,2008-06-19,252.09,0.81,0.23,157.16
arabica,2008-06-20,260.43,3.31,3.55,162.16
arabica,2008-06-23,254.61,-2.23,1.24,157.85
arabica,2008-06-24,257.84,1.27,2.52,160.95
arabica,2008-06-25,259.68,0.71,3.25,163.22
arabica,2008-06-26,264.81,1.98,5.29,165.20
arabica,2008-06-27,262.65,-0.82,4.43,164.57
arabica,2008-06-30,264.18,0.58,5.04,165.42
arabica,2008-07-01,265.25,0.41,0.41,165.26
arabica,2008-07-02,266.50,0.47,0.88,166.25
arabica,2008-07-03,262.39,-1.54,-0.68,162.88
arabica,2008-07-04,261.27,-0.43,-1.10,162.48
arabica,2008-07-07,250.59,-4.09,-5.14,156.52
arabica,2008-07-08,251.27,0.27,-4.89,155.73
arabica,2008-07-09,250.46,-0.32,-5.19,155.76
arabica,2008-07-10,250.16,-0.12,-5.31,155.38
arabica,2008-07-11,251.86,0.68,-4.66,157.31
arabica,2008-07-14,254.03,0.86,-3.84,159.37
arabica,2008-07-15,250.92,-1.22,-5.02,158.01
arabica,2008-07-16,250.36,-0.22,-5.23,156.77
arabica,2008-07-17,245.77,-1.83,-6.97,153.70
arabica,2008-07-18,247.27,0.61,-6.40,155.62
arabica,2008-07-21,246.64,-0.25,-6.64,156.20
arabica,2008-07-22,245.73,-0.37,-6.98,155.52
